business_id,name,rest_stars,review_count,postal_code,item,item_ave_star
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,crust,4.0
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,coffee,5.0
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,buns,4.0
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,spices,4.0
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,sandwich,4.0
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,rice,5.0
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,taco salad,4.0
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,Falafel Sandwich,5.0
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,jam,5.0
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,bread,4.0
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,snack,5.0
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,sweet potato fries,3.75
-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,4.5,45,19144,everything bagel,5.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,butter,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,roll,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,udon noodle salad,5.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,jam,5.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,coffee,5.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,taco salad,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,rice,5.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,sandwich,4.2
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,spices,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,buns,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,ginger,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,snack,5.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,bread,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,hash browns,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,waffle,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,sweet potato fries,3.8
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,Goldie,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,everything bagel,5.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,pizza,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,crust,4.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,curry tofu wrap,5.0
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,4.0,53,19130,fries,4.2
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,buns,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,soy milk,4.5
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,soy cheese,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,Caesar salad,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,banana,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,Falafel Sandwich,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,syrup,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,powdered sugar,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,spinach salad,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,potato salad,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,bagel,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,ice cream,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,cream cheese,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,basmati rice,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,curry tofu wrap,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,pickle,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,tomato,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,sour cream,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,spices,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,sandwich,3.6
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,rice,4.75
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,coffee,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,jam,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,roll,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,udon noodle salad,4.5
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,milkshake,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,fake meat,4.5
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,honey,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,appetizer,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,dessert,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,salad,3.6666666666666665
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,vegpizza,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,spring roll,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,curry,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,hummus,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,meat substitutes,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,pizza,4.166666666666667
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,dairy,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,lime,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,lettuce,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,guacamole,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,ginger,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,sweet potato,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,snack,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,waffle,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,hash browns,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,butter,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,green lemonade,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,everything bagel,5.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,sweet potato fries,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,mushroom,4.0
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,4.5,179,19107,fries,4.066666666666666
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,pickle,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,tomato,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,sour cream,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,guacamole,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,sweet potato,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,lime,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,dairy,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,soy milk,4.5
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,meat substitutes,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,lettuce,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,soy cheese,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,powdered sugar,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,banana,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,syrup,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,hummus,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,spinach salad,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,potato salad,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,bagel,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,ice cream,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,cream cheese,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,basmati rice,4.5
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,mushroom,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,creasauce,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,grilled chicken,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,Caesar salad,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,curry,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,dessert,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,vegpizza,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,sweet potato fries,4.086956521739131
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,everything bagel,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,snack,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,green lemonade,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,butter,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,hash browns,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,waffle,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,fries,4.0625
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,curry tofu wrap,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,pizza,4.166666666666667
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,ginger,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,spring roll,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,buns,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,sandwich,3.6
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,rice,4.8
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,coffee,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,jam,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,roll,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,udon noodle salad,4.5
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,milkshake,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,fake meat,4.5
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,honey,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,appetizer,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,salad,3.7142857142857144
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,spices,4.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,soy,5.0
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,3.5,181,19147,brussel sprouts,5.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,spices,4.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,buns,4.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,taco salad,4.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,rice,5.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,everything bagel,5.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,snack,5.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,butter,4.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,sweet potato fries,3.5
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,waffle,4.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,fries,3.5
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,curry tofu wrap,5.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,crust,4.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,pizza,4.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,ginger,4.0
0vfmJXYVLZAMpUuNJx6ejw,Grindcore House,4.5,25,19104,hash browns,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,fake meat,4.5
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,everything bagel,5.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,vegpizza,5.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,salad,5.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,dessert,5.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,appetizer,5.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,honey,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,ChanMasala,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,sweet potato fries,3.5555555555555554
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,udon noodle salad,5.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,pizza,4.666666666666667
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,crust,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,milkshake,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,ginger,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,TikkMasala,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,curry tofu wrap,5.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,fries,3.888888888888889
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,waffle,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,buns,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,spices,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,hash browns,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,butter,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,Korma,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,Paneer TikkMasala,3.6666666666666665
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,sandwich,3.8333333333333335
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,snack,5.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,rice,5.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,coffee,5.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,jam,5.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,bread,4.0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,4.0,89,19116,roll,4.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,rice,5.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,spices,4.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,curry tofu wrap,5.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,ginger,4.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,pizza,4.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,crust,4.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,fries,3.5
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,Cubano,3.5
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,waffle,4.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,hash browns,4.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,butter,4.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,green lemonade,3.5
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,snack,5.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,everything bagel,5.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,buns,4.0
1fZSiIItAjn8JiDm9HUYvw,Home Cuban Cafe,4.5,19,19106,sweet potato fries,4.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,snack,5.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,everything bagel,5.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,green lemonade,3.5
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,butter,4.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,sweet potato fries,4.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,hash browns,4.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,waffle,4.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,curry tofu wrap,5.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,crust,4.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,fries,3.5
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,ginger,4.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,buns,4.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,spices,4.0
1pZ-gkuPzYARrljU3YRt_A,Vegan Tree-Spicy Pot Truck,4.5,16,19122,pizza,4.0
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,sweet potato fries,4.148387096774194
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,lentil soup,5.0
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,cheese fries,4.0
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,Mac&Cheese,5.0
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,green lemonade,4.434782608695652
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,snack,5.0
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,everything bagel,5.0
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,honey,4.333333333333333
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,appetizer,4.2
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,Toffee Pudding,5.0
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,blue cheese,4.5
2CDI713ATuxHfnB5b-sBdw,Vedge,4.5,1447,19107,orange juice,4.5
